order_id,customer_id,store_id,order_date,payment_method,status
593,1658,12,2023-10-07,Card,Completed
594,1450,12,2024-01-23,M-Pesa,Completed
595,1204,7,2025-05-30,M-Pesa,Cancelled
596,921,2,2025-10-21,M-Pesa,Completed
597,1122,4,2023-07-03,M-Pesa,Completed
598,897,4,2022-01-14,Cash,Completed
599,885,8,2022-09-21,Cash,Completed
600,86,5,2023-07-25,M-Pesa,Completed
601,788,8,2022-01-19,M-Pesa,Completed
602,1586,9,2024-03-20,Card,Refunded
603,1080,6,2026-06-05,M-Pesa,Completed
604,962,6,2023-05-29,Card,Cancelled
605,551,6,2022-08-02,Card,Refunded
606,528,4,2023-10-04,M-Pesa,Cancelled
607,1285,12,2023-04-15,M-Pesa,Cancelled
608,918,4,2024-01-24,M-Pesa,Completed
609,1886,10,2023-02-23,M-Pesa,Completed
610,265,8,2024-08-13,Cash,Completed
611,236,9,2024-10-27,Card,Completed
612,1452,12,2024-12-21,M-Pesa,Refunded
613,113,5,2024-07-28,M-Pesa,Completed
614,547,7,2025-07-02,M-Pesa,Completed
615,2206,11,2022-12-26,Card,Completed
616,2081,4,2022-12-30,M-Pesa,Completed
617,1289,9,2023-06-28,M-Pesa,Cancelled
618,1468,1,2022-06-06,M-Pesa,Completed
619,2170,2,2022-01-25,M-Pesa,Refunded
620,1020,3,2025-07-16,M-Pesa,Completed
621,2028,3,2024-07-26,M-Pesa,Completed
622,1653,2,2024-11-21,M-Pesa,Refunded
623,1670,11,2026-01-04,M-Pesa,Refunded
624,1407,8,2025-10-08,Cash,Completed
625,1763,5,2022-03-18,Card,Completed
626,1645,2,2023-02-05,Cash,Completed
627,335,6,2024-11-11,Card,Completed
628,84,2,2026-04-23,M-Pesa,Completed
629,1529,9,2024-07-01,M-Pesa,Completed
630,2168,1,2023-11-11,M-Pesa,Completed
631,114,6,2023-02-20,M-Pesa,Cancelled
632,707,6,2022-01-23,Cash,Refunded
633,2193,10,2025-12-25,Cash,Completed
634,634,2,2022-07-11,M-Pesa,Completed
635,1806,10,2023-09-23,Cash,Cancelled
636,1824,3,2023-12-30,M-Pesa,Cancelled
637,493,1,2025-07-27,Card,Completed
638,739,2,2024-10-08,M-Pesa,Cancelled
639,2039,3,2022-01-11,Cash,Cancelled
640,1382,3,2026-01-10,M-Pesa,Refunded
641,1835,9,2023-07-03,M-Pesa,Refunded
642,1009,9,2026-05-20,Card,Completed
643,2011,4,2026-02-05,Cash,Completed
644,1968,1,2023-07-03,M-Pesa,Completed
645,1313,9,2025-12-09,M-Pesa,Cancelled
646,2137,10,2024-07-12,M-Pesa,Cancelled
647,1313,11,2025-07-20,Cash,Completed
648,1747,4,2024-06-10,M-Pesa,Completed
649,98,7,2023-06-15,M-Pesa,Completed
650,1593,6,2024-07-17,Card,Completed
651,226,5,2022-11-02,M-Pesa,Completed
652,1258,4,2022-10-08,M-Pesa,Refunded
653,1285,10,2025-04-24,M-Pesa,Cancelled
654,1241,1,2025-06-19,M-Pesa,Completed
655,215,6,2023-05-27,M-Pesa,Refunded
656,731,9,2023-10-11,M-Pesa,Completed
657,879,11,2023-01-14,M-Pesa,Completed
658,1312,3,2025-10-15,M-Pesa,Refunded
659,64,4,2023-11-19,M-Pesa,Completed
660,477,4,2025-08-12,Card,Completed
661,1355,4,2022-10-22,Cash,Completed
662,1647,4,2022-01-14,M-Pesa,Completed
663,1058,3,2025-02-13,M-Pesa,Refunded
664,1269,10,2024-01-21,Cash,Refunded
665,1677,12,2023-08-04,M-Pesa,Completed
666,777,7,2022-11-03,M-Pesa,Completed
667,1620,10,2023-02-24,M-Pesa,Refunded
668,914,8,2026-06-02,M-Pesa,Refunded
669,2002,2,2025-12-31,M-Pesa,Completed
670,1051,9,2025-02-14,M-Pesa,Completed
671,1072,9,2022-07-26,M-Pesa,Completed
672,828,7,2026-01-28,M-Pesa,Cancelled
673,2123,8,2022-07-07,M-Pesa,Completed
674,937,8,2025-08-07,M-Pesa,Completed
675,277,3,2025-10-13,Cash,Completed
676,585,10,2023-01-06,M-Pesa,Cancelled
677,2063,1,2025-05-18,Cash,Completed
678,59,12,2022-01-11,Cash,Completed
679,1435,5,2022-11-07,M-Pesa,Completed
680,1557,11,2025-02-23,Cash,Completed
681,754,9,2022-10-04,Cash,Completed
682,104,11,2024-11-27,M-Pesa,Completed
683,1179,4,2024-09-24,M-Pesa,Completed
684,1301,3,2024-12-19,M-Pesa,Completed
685,2122,11,2022-04-21,M-Pesa,Completed
686,1318,10,2026-01-28,Card,Completed
687,958,3,2024-05-10,M-Pesa,Completed
688,1588,1,2022-07-24,M-Pesa,Completed
689,145,4,2024-07-29,M-Pesa,Cancelled
690,1952,2,2024-03-13,M-Pesa,Refunded
691,1585,7,2022-01-08,M-Pesa,Refunded
692,1025,4,2023-08-24,Card,Refunded
693,628,8,2022-06-05,M-Pesa,Cancelled
694,1175,6,2022-06-24,Cash,Completed
695,1508,5,2022-07-03,M-Pesa,Completed
696,1884,5,2023-12-18,M-Pesa,Refunded
697,1648,9,2024-05-28,Cash,Refunded
698,1663,6,2023-06-30,M-Pesa,Completed
699,1819,8,2024-06-22,M-Pesa,Completed
700,1634,6,2025-04-13,Cash,Refunded
701,889,9,2025-12-16,Cash,Cancelled
702,1489,4,2024-07-22,M-Pesa,Cancelled
703,1258,7,2024-02-01,Cash,Completed
704,2224,3,2026-05-16,M-Pesa,Completed
705,817,10,2022-10-02,Cash,Completed
706,1575,9,2025-02-07,M-Pesa,Completed
707,98,3,2023-09-19,Cash,Completed
708,1120,10,2024-04-28,M-Pesa,Completed
709,811,11,2025-03-09,Cash,Completed
710,535,6,2025-05-16,M-Pesa,Completed
711,2174,10,2025-06-22,M-Pesa,Refunded
712,352,2,2026-02-14,M-Pesa,Completed
713,369,1,2024-02-25,Card,Completed
714,873,4,2025-06-10,Card,Completed
715,1293,6,2025-02-21,M-Pesa,Completed
716,718,8,2025-11-09,Card,Completed
717,655,2,2022-04-21,Cash,Completed
718,1679,7,2026-05-26,Cash,Cancelled
719,1152,9,2024-09-25,Cash,Completed
720,1823,11,2022-09-11,M-Pesa,Completed
721,1937,3,2026-01-31,M-Pesa,Completed
722,1485,3,2024-02-27,M-Pesa,Cancelled
723,82,10,2022-10-10,M-Pesa,Refunded
724,1392,10,2024-04-15,M-Pesa,Completed
725,1230,2,2023-06-29,M-Pesa,Completed
726,808,2,2025-12-18,Card,Completed
727,341,12,2025-11-22,Card,Cancelled
728,1712,8,2024-12-14,Cash,Completed
729,1148,5,2026-06-22,M-Pesa,Completed
730,684,8,2022-08-15,M-Pesa,Refunded
731,1078,4,2025-03-31,M-Pesa,Completed
732,1877,6,2024-02-22,M-Pesa,Completed
733,44,9,2022-01-03,M-Pesa,Completed
734,1926,5,2022-10-19,M-Pesa,Completed
735,1108,1,2022-12-17,M-Pesa,Completed
736,1739,6,2023-04-29,M-Pesa,Refunded
737,1419,6,2022-07-29,Card,Cancelled
738,1093,4,2026-03-01,M-Pesa,Completed
739,1306,11,2026-05-27,M-Pesa,Completed
740,439,1,2022-08-10,Cash,Completed
741,631,3,2026-04-01,M-Pesa,Completed
742,40,2,2022-04-08,M-Pesa,Refunded
743,289,6,2022-05-26,Cash,Cancelled
744,1888,11,2023-04-03,Card,Refunded
745,231,2,2026-06-09,Cash,Completed
746,761,12,2024-12-10,M-Pesa,Refunded
747,955,2,2015-02-13,Cash,Completed
748,1313,12,2026-02-26,M-Pesa,Completed
749,2029,8,2025-11-12,M-Pesa,Refunded
750,251,3,2025-05-12,M-Pesa,Completed
751,810,9,2018-05-30,Card,Completed
752,776,9,2026-05-18,M-Pesa,Refunded
753,1317,2,2026-04-19,Cash,Completed
754,1216,7,2024-08-05,M-Pesa,Completed
755,894,9,2025-03-11,M-Pesa,Completed
756,2174,6,2025-02-24,M-Pesa,Refunded
757,661,11,2025-01-09,M-Pesa,Completed
758,248,2,2025-04-22,M-Pesa,Completed
759,1827,2,2025-04-20,M-Pesa,Refunded
760,1481,11,2022-07-29,M-Pesa,Refunded
761,1307,2,2024-11-06,M-Pesa,Completed
762,1518,12,2026-05-26,M-Pesa,Completed
763,780,8,2023-03-31,Cash,Cancelled
764,1446,3,2025-03-18,M-Pesa,Completed
765,1652,8,2022-09-02,M-Pesa,Completed
766,1580,8,2025-10-30,M-Pesa,Completed
767,1563,3,2022-08-03,Cash,Completed
768,708,6,2023-12-22,Cash,Cancelled
769,68,3,2023-08-13,M-Pesa,Completed
770,811,3,2026-03-07,M-Pesa,Completed
771,1138,7,2025-02-15,Cash,Completed
772,2045,8,2022-06-19,M-Pesa,Completed
773,245,3,2023-09-04,Card,Completed
774,1953,2,2022-11-15,M-Pesa,Completed
775,2025,3,2026-01-14,Cash,Completed
776,1262,8,2025-05-31,Cash,Completed
777,1758,11,2024-04-05,M-Pesa,Completed
778,1155,10,2023-11-17,Card,Refunded
779,525,6,2025-12-25,Card,Cancelled
780,1832,8,2023-10-31,Card,Completed
781,1337,4,2023-10-12,Cash,Completed
782,1951,11,2022-01-05,Card,Cancelled
783,1357,6,2026-06-04,Cash,Completed
784,938,6,2022-04-05,M-Pesa,Cancelled
785,1021,4,2025-03-19,M-Pesa,Cancelled
786,1284,8,2024-09-03,M-Pesa,Completed
787,1318,7,2026-03-15,M-Pesa,Cancelled
788,1090,8,2023-12-23,M-Pesa,Completed
789,1132,7,2024-01-25,Cash,Completed
790,915,1,2023-10-15,M-Pesa,Completed
791,1977,6,2024-08-17,M-Pesa,Completed
792,1986,5,2024-09-29,Card,Cancelled
793,771,9,2023-01-03,M-Pesa,Cancelled
794,249,2,2025-06-14,Cash,Cancelled
795,1541,9,2025-01-27,M-Pesa,Refunded
796,837,1,2024-12-05,Cash,Completed
797,1727,1,2026-06-14,M-Pesa,Completed
798,605,8,2022-05-28,M-Pesa,Refunded
799,1820,7,2025-01-25,Card,Completed
800,811,5,2025-08-27,M-Pesa,Completed
801,527,5,2026-05-25,Card,Completed
802,1338,2,2022-05-02,M-Pesa,Completed
803,1537,6,2023-05-05,M-Pesa,Completed
804,1327,11,2025-11-20,M-Pesa,Completed
805,142,6,2022-03-09,Card,Completed
806,162,10,2026-03-31,M-Pesa,Completed
807,541,12,2024-08-13,M-Pesa,Completed
808,419,2,2026-04-18,M-Pesa,Completed
809,1476,12,2022-12-25,Card,Completed
810,285,2,2026-03-30,M-Pesa,Completed
811,1706,9,2022-02-17,M-Pesa,Refunded
812,367,3,2023-02-11,Cash,Completed
813,1069,3,2026-05-04,Cash,Completed
814,100,1,2024-06-07,M-Pesa,Refunded
815,174,12,2023-03-29,M-Pesa,Completed
816,564,4,2024-10-14,M-Pesa,Completed
817,1622,6,2023-10-06,M-Pesa,Cancelled
818,1700,5,2022-09-05,M-Pesa,Completed
819,148,1,2022-05-14,Cash,Completed
820,1432,10,2025-11-26,M-Pesa,Cancelled
821,673,6,2026-03-21,M-Pesa,Completed
822,1153,3,2023-11-20,Card,Cancelled
823,655,6,2022-01-23,Cash,Cancelled
824,1340,5,2022-04-02,Card,Completed
825,1850,2,2023-10-29,M-Pesa,Completed
826,2097,10,2025-12-22,M-Pesa,Completed
827,1588,3,2026-05-09,M-Pesa,Refunded
828,1224,4,2023-11-17,Cash,Cancelled
829,223,5,2026-05-11,Cash,Cancelled
830,98,5,2023-10-08,Card,Completed
831,1368,4,2026-04-15,Cash,Completed
832,1341,12,2025-12-10,M-Pesa,Completed
833,2014,10,2022-03-08,M-Pesa,Cancelled
834,1018,10,2023-01-19,M-Pesa,Cancelled
835,128,2,2023-10-09,M-Pesa,Completed
836,1,1,2022-09-09,Card,Completed
837,654,7,2024-07-24,M-Pesa,Completed
838,782,6,2025-08-12,M-Pesa,Refunded
839,1711,6,2023-08-18,M-Pesa,Completed
840,1238,1,2022-04-10,Cash,Completed
841,839,8,2024-08-11,M-Pesa,Refunded
842,125,12,2025-07-02,M-Pesa,Completed
843,962,1,2025-07-09,M-Pesa,Cancelled
844,1107,12,2023-05-09,M-Pesa,Refunded
845,628,10,2022-03-01,Cash,Completed
846,123,7,2026-05-04,M-Pesa,Completed
847,1690,7,2023-10-05,Cash,Completed
848,259,10,2022-11-19,Card,Refunded
849,831,5,2023-05-18,Card,Completed
850,771,11,2025-06-17,Cash,Refunded
851,181,8,2025-03-23,M-Pesa,Completed
852,2002,9,2024-07-20,Cash,Refunded
853,1492,12,2023-07-19,M-Pesa,Cancelled
854,1936,6,2023-05-12,M-Pesa,Completed
855,1521,6,2024-09-19,M-Pesa,Cancelled
856,1421,3,2022-10-02,M-Pesa,Completed
857,1915,10,2022-11-08,Card,Completed
858,2026,3,2025-10-21,M-Pesa,Completed
859,355,6,2023-09-25,M-Pesa,Completed
860,1470,3,2023-12-13,M-Pesa,Completed
861,673,9,2025-09-30,M-Pesa,Completed
862,595,9,2022-05-26,M-Pesa,Completed
863,654,9,2026-05-09,M-Pesa,Completed
864,1624,4,2023-02-24,M-Pesa,Completed
865,2229,2,2025-07-13,M-Pesa,Cancelled
866,1044,2,2024-12-28,M-Pesa,Refunded
867,1372,3,2026-02-18,M-Pesa,Completed
868,1530,6,2025-04-27,M-Pesa,Completed
869,1609,9,2026-03-24,Cash,Cancelled
870,436,6,2024-06-29,Cash,Refunded
871,772,11,2023-06-11,M-Pesa,Cancelled
872,296,2,2025-01-10,Card,Completed
873,858,7,2022-06-16,M-Pesa,Refunded
874,783,2,2024-04-24,M-Pesa,Completed
875,849,1,2024-04-22,Cash,Refunded
876,1854,2,2025-12-25,M-Pesa,Completed
877,44,6,2022-03-06,M-Pesa,Completed
878,854,6,2025-04-21,Card,Completed
879,1960,10,2026-04-07,M-Pesa,Cancelled
880,130,1,2024-09-01,M-Pesa,Completed
881,1940,6,2025-02-01,M-Pesa,Cancelled
882,1438,2,2022-06-10,M-Pesa,Completed
883,1997,7,2024-10-18,M-Pesa,Completed
884,340,5,2023-10-31,Cash,Refunded
885,386,12,2024-11-15,M-Pesa,Completed
886,1923,12,2025-04-03,M-Pesa,Completed
887,1849,5,2026-01-29,Cash,Cancelled
888,526,7,2025-03-13,M-Pesa,Refunded
889,1821,1,2024-12-15,M-Pesa,Cancelled
890,1590,3,2024-07-25,M-Pesa,Refunded
891,482,12,2023-09-17,M-Pesa,Completed
892,1202,3,2022-12-29,Cash,Completed
893,1748,5,2024-07-07,M-Pesa,Refunded
894,315,3,2025-08-14,Cash,Completed
895,1587,8,2025-12-27,Cash,Completed
896,916,1,2025-03-27,Card,Refunded
897,937,10,2026-04-29,M-Pesa,Refunded
898,571,2,2023-04-08,Cash,Refunded
899,1795,10,2024-01-27,M-Pesa,Completed
900,2152,12,2026-04-22,Card,Refunded
901,1941,9,2025-12-29,M-Pesa,Completed
902,1730,7,2024-12-30,M-Pesa,Completed
903,1465,2,2023-08-22,M-Pesa,Completed
904,564,9,2023-01-23,M-Pesa,Completed
905,766,3,2023-02-07,Cash,Completed
906,1530,11,2026-04-07,M-Pesa,Completed
907,760,8,2026-04-07,M-Pesa,Completed
908,952,2,2022-02-26,Cash,Completed
909,1601,5,2025-02-05,M-Pesa,Completed
910,50,1,2022-05-08,M-Pesa,Cancelled
911,2174,11,2025-03-05,M-Pesa,Completed
912,999,3,2023-08-24,M-Pesa,Completed
913,1960,4,2025-01-01,M-Pesa,Completed
914,2218,2,2024-03-30,M-Pesa,Completed
915,2089,11,2022-02-15,Cash,Completed
916,298,8,2026-05-28,M-Pesa,Completed
917,1694,4,2023-03-15,Card,Completed
918,1769,5,2025-11-18,M-Pesa,Completed
919,1531,7,2025-07-01,M-Pesa,Completed
920,921,10,2023-10-03,Cash,Completed
921,2088,10,2025-02-06,M-Pesa,Refunded
922,2136,11,2025-01-12,Card,Completed
923,127,2,2024-03-30,M-Pesa,Completed
924,597,9,2025-07-30,M-Pesa,Completed
925,1903,5,2023-10-21,Card,Completed
926,1263,9,2025-03-14,M-Pesa,Cancelled
927,563,8,2025-03-28,M-Pesa,Completed
928,1403,2,2026-06-14,M-Pesa,Cancelled
929,1031,10,2025-03-30,Card,Completed
930,934,5,2026-03-28,Card,Completed
931,1428,4,2026-02-12,Card,Completed
932,1686,6,2023-07-05,Card,Completed
933,772,10,2022-11-24,M-Pesa,Completed
934,1481,12,2026-05-06,M-Pesa,Cancelled
935,1896,6,2023-12-18,M-Pesa,Cancelled
936,1194,3,2024-07-15,Cash,Completed
937,1382,10,2026-06-15,Cash,Refunded
938,1605,8,2023-03-21,M-Pesa,Refunded
939,1881,5,2023-09-27,M-Pesa,Completed
940,296,3,2025-04-09,Card,Completed
941,1611,7,2025-06-28,M-Pesa,Completed
942,1044,4,2023-09-20,M-Pesa,Completed
943,1135,9,2025-08-17,M-Pesa,Cancelled
944,209,7,2023-12-09,M-Pesa,Refunded
945,1952,8,2026-01-26,M-Pesa,Completed
946,742,6,2022-07-27,M-Pesa,Completed
947,288,1,2022-10-18,Card,Completed
948,522,9,2023-04-14,M-Pesa,Refunded
949,164,11,2022-02-06,M-Pesa,Completed
950,1136,1,2025-02-18,Card,Completed
951,1093,4,2022-01-13,M-Pesa,Completed
952,1298,4,2023-06-29,Cash,Completed
953,72,7,2025-10-08,Cash,Completed
954,1105,10,2024-10-11,M-Pesa,Completed
955,1665,2,2026-03-23,Cash,Completed
956,711,8,2024-04-13,Cash,Completed
957,1264,2,2015-02-21,M-Pesa,Cancelled
958,1828,10,2022-11-01,Cash,Completed
959,1674,2,2023-10-17,M-Pesa,Completed
960,1575,3,2022-08-22,M-Pesa,Completed
961,1113,1,2025-07-14,Cash,Refunded
962,2147,8,2023-09-02,Card,Completed
963,1589,1,2023-09-18,M-Pesa,Cancelled
964,317,4,2023-05-11,M-Pesa,Refunded
965,1655,11,2024-01-04,Cash,Completed
966,1123,6,2022-07-05,Cash,Refunded
967,1555,5,2026-02-23,M-Pesa,Completed
968,1000,1,2022-01-23,M-Pesa,Completed
969,1593,12,2025-11-28,M-Pesa,Completed
970,2011,6,2023-03-30,M-Pesa,Refunded
971,367,8,2023-01-29,M-Pesa,Completed
972,1502,6,2025-06-28,Card,Completed
973,2119,3,2024-08-23,M-Pesa,Cancelled
974,1563,4,2022-07-14,Card,Completed
975,651,4,2022-10-25,M-Pesa,Cancelled
976,1026,12,2022-07-21,M-Pesa,Cancelled
977,1201,5,2025-08-28,Cash,Completed
978,762,5,2022-03-28,Cash,Completed
979,274,5,2024-12-31,Cash,Completed
980,721,10,2023-03-11,Card,Cancelled
981,688,8,2024-06-12,Cash,Completed
982,316,4,2022-11-17,M-Pesa,Completed
983,733,5,2025-07-24,M-Pesa,Completed
984,1512,8,2022-09-16,Cash,Completed
985,1007,9,2023-11-13,M-Pesa,Completed
986,2103,3,2022-07-10,M-Pesa,Cancelled
987,1614,9,2025-06-28,Cash,Completed
988,542,1,2025-12-25,Cash,Cancelled
989,1144,6,2022-12-17,M-Pesa,Completed
990,451,8,2025-08-21,Cash,Completed
991,174,11,2024-01-14,M-Pesa,Completed
992,2167,3,2017-01-22,M-Pesa,Refunded
993,1655,7,2024-12-15,M-Pesa,Completed
994,1450,11,2024-01-22,M-Pesa,Cancelled
995,1660,12,2022-06-21,Card,Cancelled
996,2047,7,2026-01-29,Cash,Completed
997,1506,4,2026-01-22,Card,Completed
998,1568,10,2022-02-19,M-Pesa,Completed
999,1996,6,2024-11-25,Cash,Completed
1000,603,4,2025-04-14,M-Pesa,Cancelled
1001,1237,12,2024-03-24,M-Pesa,Completed
1002,931,3,2024-05-21,M-Pesa,Completed
1003,1906,8,2023-08-08,Card,Completed
1004,211,8,2022-10-02,Cash,Completed
1005,1211,11,2026-03-10,Card,Completed
1006,1584,6,2022-05-11,M-Pesa,Completed
1007,2100,10,2025-04-12,M-Pesa,Completed
1008,1964,1,2024-01-03,M-Pesa,Completed
1009,2076,6,2026-02-12,Cash,Completed
1010,1105,2,2024-07-03,M-Pesa,Completed
1011,2135,9,2023-06-07,Card,Completed
1012,1886,8,2022-12-10,Card,Cancelled
1013,209,6,2025-08-31,M-Pesa,Cancelled
1014,1997,2,2024-12-15,M-Pesa,Cancelled
1015,2073,1,2025-04-27,M-Pesa,Completed
1016,1802,7,2022-10-17,Card,Completed
1017,805,3,2025-12-30,M-Pesa,Cancelled
1018,903,7,2024-04-09,M-Pesa,Completed
1019,545,5,2024-01-26,Cash,Completed
1020,622,10,2023-03-15,M-Pesa,Cancelled
1021,863,10,2025-01-21,M-Pesa,Completed
1022,1088,3,2025-12-31,M-Pesa,Completed
1023,679,4,2024-03-28,M-Pesa,Completed
1024,1404,2,2022-07-04,M-Pesa,Refunded
1025,1058,6,2022-11-15,M-Pesa,Cancelled
1026,1355,9,2026-05-03,Card,Cancelled
1027,2131,3,2025-11-28,Card,Cancelled
1028,92,4,2026-03-13,M-Pesa,Completed
1029,2085,5,2025-01-15,Card,Completed
1030,211,12,2025-02-08,M-Pesa,Completed
1031,607,5,2023-11-06,M-Pesa,Completed
1032,1019,4,2023-07-15,M-Pesa,Completed
1033,2072,2,2025-05-02,Card,Completed
1034,1357,12,2022-08-31,Card,Completed
1035,1971,4,2026-01-25,M-Pesa,Completed
1036,1771,1,2024-01-30,Cash,Completed
1037,1368,8,2022-08-05,Card,Completed
1038,2015,5,2023-12-07,M-Pesa,Cancelled
1039,964,4,2025-01-24,Card,Completed
1040,1377,10,2023-10-30,Cash,Cancelled
1041,340,6,2022-11-16,M-Pesa,Completed
1042,35,2,2022-01-06,Cash,Cancelled
1043,379,7,2023-04-03,Cash,Completed
1044,134,1,2022-04-12,Cash,Completed
1045,1464,6,2025-09-19,M-Pesa,Completed
1046,1269,1,2026-02-26,Card,Completed
1047,338,1,2024-10-29,M-Pesa,Cancelled
1048,788,1,2023-08-10,Cash,Completed
1049,1194,8,2022-09-08,M-Pesa,Cancelled
1050,1166,2,2023-12-22,Cash,Completed
1051,1065,8,2024-05-31,Cash,Refunded
1052,2034,12,2022-02-10,M-Pesa,Completed
1053,1612,12,2026-03-17,Card,Refunded
1054,1854,3,2023-06-19,Card,Cancelled
1055,1643,5,2024-05-01,M-Pesa,Completed
1056,863,5,2026-06-03,Cash,Completed
1057,151,3,2022-03-01,M-Pesa,Completed
1058,605,10,2026-02-19,M-Pesa,Completed
1059,301,3,2024-03-04,Card,Completed
1060,980,12,2025-01-24,M-Pesa,Completed
1061,1240,7,2025-04-12,Cash,Completed
1062,642,11,2022-04-18,M-Pesa,Completed
1063,129,6,2022-11-02,Card,Completed
1064,1899,3,2024-01-30,M-Pesa,Refunded
1065,1340,6,2025-10-21,M-Pesa,Refunded
1066,754,6,2022-11-16,M-Pesa,Completed
1067,1995,5,2023-11-30,Card,Completed
1068,984,1,2024-09-18,M-Pesa,Cancelled
1069,829,8,2023-01-08,Cash,Completed
1070,1478,1,2024-07-30,Card,Cancelled
1071,429,6,2025-07-23,M-Pesa,Cancelled
1072,1362,4,2025-06-16,M-Pesa,Completed
1073,2166,9,2022-12-24,M-Pesa,Cancelled
1074,162,10,2023-10-16,M-Pesa,Refunded
1075,2207,10,2025-08-15,M-Pesa,Completed
1076,1669,5,2025-02-13,M-Pesa,Refunded
1077,1710,2,2024-03-22,M-Pesa,Cancelled
1078,1291,10,2022-09-27,M-Pesa,Completed
1079,159,8,2022-02-27,Cash,Refunded
1080,1087,10,2022-07-19,M-Pesa,Cancelled
1081,1841,4,2023-09-13,Cash,Completed
1082,312,1,2023-07-22,Card,Cancelled
1083,67,9,2025-03-09,M-Pesa,Refunded
1084,210,11,2024-04-30,M-Pesa,Cancelled
1085,1178,4,2023-10-04,M-Pesa,Completed
1086,1346,7,2026-01-27,Cash,Cancelled
1087,1760,11,2022-02-13,M-Pesa,Completed
1088,1966,11,2024-11-24,M-Pesa,Completed
1089,1058,3,2024-08-02,Cash,Refunded
1090,1703,5,2024-11-01,Cash,Completed
1091,1481,4,2024-03-06,M-Pesa,Completed
1092,281,5,2023-02-08,M-Pesa,Completed
1093,14,2,2022-07-29,Cash,Completed
1094,465,5,2023-09-05,M-Pesa,Completed
1095,2190,2,2024-10-06,M-Pesa,Cancelled
1096,1140,2,2025-09-19,M-Pesa,Completed
1097,1589,2,2025-11-11,Cash,Cancelled
1098,354,5,2025-01-25,M-Pesa,Completed
1099,2139,3,2026-02-01,M-Pesa,Completed
1100,1440,8,2022-09-01,M-Pesa,Completed
1101,1772,7,2022-09-05,M-Pesa,Cancelled
1102,779,7,2025-02-11,M-Pesa,Refunded
1103,275,8,2025-08-29,Cash,Refunded
1104,1876,8,2023-01-08,M-Pesa,Completed
1105,172,11,2024-10-07,M-Pesa,Completed
1106,71,4,2016-11-14,Card,Refunded
1107,31,6,2024-09-17,Card,Completed
1108,394,2,2022-10-14,M-Pesa,Cancelled
1109,557,9,2023-04-17,M-Pesa,Completed
1110,1396,9,2025-10-31,M-Pesa,Cancelled
1111,1299,1,2025-02-08,Cash,Completed
1112,1202,9,2025-09-21,M-Pesa,Completed
1113,561,1,2025-07-06,Card,Completed
1114,1688,3,2022-12-31,M-Pesa,Cancelled
1115,1264,6,2023-08-04,Card,Completed
1116,1168,1,2022-08-01,Card,Completed
1117,563,12,2023-11-26,M-Pesa,Cancelled
1118,1485,10,2022-05-23,M-Pesa,Completed
1119,1304,5,2023-07-29,M-Pesa,Completed
1120,323,10,2022-02-27,Cash,Completed
1121,2218,5,2023-10-14,M-Pesa,Refunded
1122,2237,9,2026-01-29,Card,Cancelled
1123,1654,11,2024-06-23,M-Pesa,Completed
1124,1366,7,2024-01-24,Card,Refunded
1125,387,1,2024-04-19,M-Pesa,Completed
1126,175,2,2023-10-01,M-Pesa,Completed
1127,1083,7,2024-03-27,Cash,Cancelled
1128,1015,9,2026-04-24,M-Pesa,Completed
1129,426,3,2025-06-08,M-Pesa,Completed
1130,519,4,2025-08-17,Cash,Refunded
1131,1671,11,2025-09-23,M-Pesa,Refunded
1132,769,9,2022-11-25,M-Pesa,Cancelled
1133,865,4,2022-03-05,M-Pesa,Refunded
1134,2162,7,2022-01-24,Card,Completed
1135,1686,3,2022-07-24,M-Pesa,Completed
1136,511,5,2023-10-13,M-Pesa,Completed
1137,6,11,2023-08-05,M-Pesa,Completed
1138,1037,10,2025-10-19,Cash,Cancelled
1139,492,3,2025-09-13,Cash,Completed
1140,1024,12,2024-06-27,M-Pesa,Refunded
1141,545,2,2026-01-05,Cash,Completed
1142,861,2,2024-07-05,M-Pesa,Refunded
1143,1399,1,2024-07-08,Cash,Completed
1144,505,3,2026-04-28,Card,Completed
1145,2126,7,2025-03-04,Card,Completed
1146,598,11,2026-05-01,Cash,Completed
1147,995,6,2024-03-20,M-Pesa,Completed
1148,1033,5,2025-07-26,M-Pesa,Completed
1149,245,8,2024-10-31,M-Pesa,Cancelled
1150,453,5,2026-02-23,Card,Completed
1151,1746,5,2025-06-04,M-Pesa,Completed
1152,1862,9,2024-05-26,Card,Completed
1153,823,11,2023-02-28,Card,Completed
1154,1968,7,2023-10-23,Cash,Completed
1155,961,3,2022-11-25,M-Pesa,Completed
1156,2088,4,2023-12-28,Cash,Completed
1157,2139,5,2023-03-08,Card,Refunded
1158,2116,2,2022-08-27,Card,Refunded
1159,439,7,2026-05-27,Cash,Completed
1160,2171,5,2026-05-02,Cash,Refunded
1161,14,8,2026-05-31,Cash,Completed
1162,1720,6,2026-06-01,M-Pesa,Completed
1163,768,1,2022-08-21,M-Pesa,Refunded
1164,1741,5,2022-09-22,Card,Refunded
1165,1647,5,2025-03-14,M-Pesa,Cancelled
1166,1557,10,2022-01-28,M-Pesa,Cancelled
1167,1331,4,2022-06-24,M-Pesa,Completed
1168,988,6,2024-09-23,M-Pesa,Completed
1169,68,8,2023-02-21,M-Pesa,Completed
1170,948,10,2022-09-10,M-Pesa,Completed
1171,2192,4,2024-07-08,M-Pesa,Completed
